VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;OBS. DIF. SALDOS;DIF. SALDOS
918;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1306.56;1307.57;ERROR;-1.01
919;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2562.72;2564.93;ERROR;-2.21
920;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
921;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3918.71;3920.81;ERROR;-2.1
922;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
923;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
924;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
925;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2823.44;2823.43;OK;0.01
926;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
927;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2358.57;2385.7;ERROR;-27.13
928;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
929;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3281.84;3274.9;ERROR;6.94
930;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3308.57;3308.58;OK;-0.01
931;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1792.31;1792.3;OK;0.01
932;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2190.35;2190.34;OK;0.01
933;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2585.59;2585.57;OK;0.02
934;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1767.42;1768.29;OK;-0.87
935;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
936;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2052.66;2052.65;OK;0.01
937;CIUDAD DE DIOS LUJAN;USD;Pagado;;0;3583.32;ERROR;-3583.32
938;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2890.63;2890.62;OK;0.01
939;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2587.6;2587.6;OK;0
940;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4122.12;4122.72;OK;-0.6
941;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1978.64;1978.62;OK;0.02
942;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1936.96;1936.96;OK;0
943;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
944;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2361.27;2361.27;OK;0
945;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
946;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2375.23;2375.23;OK;0
947;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3146.51;3146.46;OK;0.05
948;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
949;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2066.57;2066.1;OK;0.47
950;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2145.7;2146.23;OK;-0.53
951;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2145.7;2145.74;OK;-0.04
952;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;246.13;ERROR;-246.13
953;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2066.57;2067.1;OK;-0.53
954;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3608.01;3608.92;OK;-0.91
955;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2716.37;2716.37;OK;0
956;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2733.8;2733.78;OK;0.02
957;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2704.45;2704.45;OK;0
958;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1936.96;1936.96;OK;0
959;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1936.96;1937.46;OK;-0.5
960;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2677.59;2678.27;OK;-0.68
961;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2677.36;2677.37;OK;-0.01
962;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
963;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;594.61;594.59;OK;0.02
964;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3192.82;3186;ERROR;6.82
965;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;39.54;ERROR;-39.54
966;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1978.64;1979.14;OK;-0.5
967;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3650.77;5647.85;ERROR;-1997.08
968;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3547.84;3547.79;OK;0.05
969;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1978.63;1979.49;OK;-0.86
970;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1837.61;1835.71;ERROR;1.9
971;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
972;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2961.55;2962.34;OK;-0.79
973;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2703.79;2703.79;OK;0
974;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2574.18;2574.22;OK;-0.04
975;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2574.18;2574.22;OK;-0.04
976;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
977;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.01;OK;-0.01
978;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
979;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2662.66;2662.66;OK;0
980;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3739.86;3739.86;OK;0
981;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1972.1;1972.45;OK;-0.35
982;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1972.1;1972.45;OK;-0.35
983;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1957.1;1957.09;OK;0.01
984;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1909.14;1909.15;OK;-0.01
985;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3307.28;3307.27;OK;0.01
986;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4235.52;4235.51;OK;0.01
987;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
988;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2494.6;2495.12;OK;-0.52
989;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2533.03;2533.06;OK;-0.03
990;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
991;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2574.18;2574.2;OK;-0.02
992;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
993;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;2151.28;2151.29;OK;-0.01
994;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
995;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2666.23;2561.84;ERROR;104.39
996;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;2052.85;2052.85;OK;0
997;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
998;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2413.29;2413.87;OK;-0.58
999;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2489.34;2484.43;ERROR;4.91
1000;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2970.86;2965.66;ERROR;5.2
1001;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2041.56;2041.59;OK;-0.03
1002;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1003;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2668.33;2669.68;ERROR;-1.35
1004;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2413.29;2413.91;OK;-0.62
1005;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1908.7;1907.79;OK;0.91
1006;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2182.29;2182.27;OK;0.02
1007;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1908.7;1909.16;OK;-0.46
1008;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2185.68;2185.67;OK;0.01
1009;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2189.19;2190.21;ERROR;-1.02
1010;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1838.3;1838.3;OK;0
1011;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2360.5;3962.3;ERROR;-1601.8
1012;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2145.19;2145.19;OK;0
1013;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;2205.86;2204.85;ERROR;1.01
1014;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;45.02;ERROR;-45.02
1015;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1016;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1017;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1619.59;1619.62;OK;-0.03
1018;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1019;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3725.23;3725.24;OK;-0.01
1020;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1021;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2762.24;2762.27;OK;-0.03
1022;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2934.77;2934.81;OK;-0.04
1023;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3518.39;3518.44;OK;-0.05
1024;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2544.82;2544.83;OK;-0.01
1025;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2850.28;2850.28;OK;0
1026;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1027;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2075.47;2075.5;OK;-0.03
1028;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;261.63;ERROR;-261.63
1029;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1030;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2248.79;2438.54;ERROR;-189.75
1031;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2850.26;2850.23;OK;0.03
1032;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2882.17;2850.22;ERROR;31.95
1033;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2854.18;2854.15;OK;0.03
1034;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
1035;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2810.83;2810.84;OK;-0.01
1036;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2446.03;2446.02;OK;0.01
1037;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3686.73;3686.72;OK;0.01
1038;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2145.19;2145.2;OK;-0.01
1039;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1908.69;1909.15;OK;-0.46
1040;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1041;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2145.7;2145.74;OK;-0.04
1042;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4143.8;4143.81;OK;-0.01
1043;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2011.14;2011.14;OK;0
1044;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2117.13;2116.28;OK;0.85
1045;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;203.63;205.01;ERROR;-1.38
1046;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0.56;OK;-0.56
1047;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;651.75;683.69;ERROR;-31.94
1048;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
1049;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1457.77;1535.68;ERROR;-77.91
1050;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3293.21;3228.2;ERROR;65.01
1051;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2068.05;2068.61;OK;-0.56
1052;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1053;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1054;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2152.57;2381.27;ERROR;-228.7
1055;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.05;OK;-0.05
1056;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2732.56;2732.56;OK;0
1057;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1139.75;1139.75;OK;0
1058;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2610.23;2610.23;OK;0
1059;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2012.28;2012.27;OK;0.01
1060;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1061;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2854.95;2854.95;OK;0
1062;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1063;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;116.48;ERROR;-116.48
1064;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1065;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4671.74;4671.71;OK;0.03
1066;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1067;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;542.68;542.67;OK;0.01
1068;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1069;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1883.75;1883.72;OK;0.03
1070;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.06;OK;-0.06
1071;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4473.63;4473.63;OK;0
1072;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2022.49;2023.38;OK;-0.89
1073;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1074;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1075;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2589.26;2610.7;ERROR;-21.44
1076;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;193.74;ERROR;-193.74
1077;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1078;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;822.1;2490.69;ERROR;-1668.59
1079;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1080;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;-0.01;OK;0.01
1081;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1245.64;1245.66;OK;-0.02
1082;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4196.51;4196.51;OK;0
1083;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1084;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2427.09;2427.06;OK;0.03
1085;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1451.5;1451.5;OK;0
1086;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;274.29;274.34;OK;-0.05
1087;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1504.25;1504.26;OK;-0.01
1088;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1089;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2983.28;2983.27;OK;0.01
1090;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;487.66;ERROR;-487.66
1091;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1092;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;213.96;213.94;OK;0.02
1093;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1445.07;1445.07;OK;0
1094;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1095;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3173.42;3466.34;ERROR;-292.92
1096;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4085.74;4085.74;OK;0
1097;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1098;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1099;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1100;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1798.1;1798.1;OK;0
1101;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2174.21;3475.84;ERROR;-1301.63
1102;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1103;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2557.15;2557.15;OK;0
1104;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1700.92;1700.93;OK;-0.01
1105;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2557.15;2557.15;OK;0
1106;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3932.46;3932.44;OK;0.02
1107;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3852.77;3852.77;OK;0
1108;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;320.31;320.3;OK;0.01
1109;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1110;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.96;OK;-0.96
1111;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1112;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.16;OK;-0.16
1113;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1557.94;1557.94;OK;0
1114;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.01;OK;-0.01
1115;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2101.58;2101.56;OK;0.02
1116;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;1827.64;1827.64;OK;0
1117;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;834.1;834.1;OK;0
1118;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;283.34;283.33;OK;0.01
1119;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1697.05;1697.06;OK;-0.01
1120;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.06;OK;-0.06
1121;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1122;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1123;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.05;OK;-0.05
1124;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1125;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2508.14;2508.12;OK;0.02
1126;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1127;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;133.43;ERROR;-133.43
1128;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;198.51;198.6;OK;-0.09
1129;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2076.01;2076.86;OK;-0.85
1130;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1131;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1132;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1133;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1134;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1135;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1136;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2990.61;2990.62;OK;-0.01
1137;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;129;129.05;OK;-0.05
1138;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;257.02;257.06;OK;-0.04
1139;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2646.56;2646.57;OK;-0.01
1140;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1141;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1142;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1143;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;205.06;205.06;OK;0
1144;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1097.38;1097.47;OK;-0.09
1145;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3134.15;3134.14;OK;0.01
1146;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1908.7;1907.39;ERROR;1.31
1147;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1908.7;1907.39;ERROR;1.31
1148;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1149;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;701.25;701.25;OK;0
1150;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;288.08;289.1;ERROR;-1.02
1151;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2582.02;2582.02;OK;0
1152;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4138.46;4138.46;OK;0
1153;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2280.2;2280.18;OK;0.02
1154;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1155;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1156;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;1463.09;1464.04;OK;-0.95
1157;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1158;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1159;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2658.25;2658.24;OK;0.01
1160;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1161;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1162;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1815.11;1815.11;OK;0
1163;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1164;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2124.37;2124.37;OK;0
1165;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;199.83;ERROR;-199.83
1166;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1167;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4008.81;3932.49;ERROR;76.32
1168;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3072.01;2850.89;ERROR;221.12
1169;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2227.97;2227.96;OK;0.01
1170;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3209.61;3209.61;OK;0
1171;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;474.57;474.92;OK;-0.35
1172;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2724.17;2724.17;OK;0
1173;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1174;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1175;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1103.91;1105.23;ERROR;-1.32
1176;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3086.63;3086.63;OK;0
1177;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1178;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1179;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.02;OK;-0.02
1180;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1181;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1182;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1183;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1184;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.01;OK;-0.01
1185;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;22.89;22.9;OK;-0.01
1186;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1927.41;1927.42;OK;-0.01
1187;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1589.9;1589.88;OK;0.02
1188;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.01;OK;-0.01
1189;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1670.12;2204.08;ERROR;-533.96
1190;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2012.28;2012.27;OK;0.01
1191;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
1192;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1529.05;1529.03;OK;0.02
1193;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;2320.32;2320.3;OK;0.02
1194;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1618.6;1619.2;OK;-0.6
1195;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;128.73;129.63;OK;-0.9
1196;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1529.05;1529.07;OK;-0.02
1197;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3949.55;3949.55;OK;0
1198;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3423.74;3423.73;OK;0.01
